track_id,artist,album,track,album_track_seq,track_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2p2cCrOaNrIOLk5ArtlHy6,High Valley,Dear Life,She's With Me,1,2016-11-18,0.599,0.931,11,-3.662,1,0.0517,0.0285,0.0,0.102,0.788,111.012,180302,4
1jq249AoofD5GjfAqBrlZW,Highway 101,Highway 101,The Bed You Made for Me,10,1987-07-07,0.615,0.456,8,-12.586,1,0.0332,0.168,0.0,0.0795,0.722,138.463,209387,4
7jWbXvrgdbkajU8L28ahn5,The Highwaymen,Highwayman,Highwayman,1,1985-05-01,0.67,0.351,2,-16.842,1,0.0463,0.48,0.0176,0.115,0.45,101.384,182653,4
3iV243zNvxlci8AeVkV6Lk,Arty Hill,Another Lost Highway,12 Pack Morning,7,2011-08-01,0.769,0.492,9,-9.462,1,0.0317,0.517,0.000162,0.069,0.654,145.937,200125,4
10acFYLEUJvvUmRgRwoNiD,Kim Hill,Arms Of Mercy,You Alone,10,2006-01-01,0.419,0.196,0,-11.544,1,0.035,0.878,0.0,0.102,0.293,125.058,227293,3
7BdOM9rzbOeyo7T1qZPMgQ,Emmylou Harris,Boulder To Birmingham (Live),Boulder To Birmingham - Live,1,2016-10-21,0.348,0.5,9,-7.877,1,0.0354,0.702,3.2e-05,0.92,0.321,64.736,241640,4
7JXQIo9EIQj2bJyYFVlTvD,Sean Hogan,Catalina Sunrise,Conspiracy Radio,7,2005-01-01,0.609,0.837,2,-5.195,1,0.103,0.313,0.0,0.368,0.655,137.851,292907,4
1TbUqVM91aM5hdXicZ5G6P,Will Hoge,Never Give In,Strong,11,2013-10-15,0.609,0.396,5,-10.461,1,0.0338,0.479,0.0,0.123,0.347,73.985,204453,4
0Q9HsOCyK0ym8EJ8E1FJ25,Roscoe Holcomb,An Untamed Sense of Control,I Am a Man of Constant Sorrow,10,2003-03-25,0.432,0.0296,5,-13.815,1,0.0836,0.915,0.0,0.328,0.429,168.88,180027,3
2zuCel4NqWnLH28iUQemw1,Jolie Holland,Escondida,Old Fashioned Morphine,3,2004-04-27,0.495,0.24,4,-12.082,0,0.0396,0.912,0.0578,0.0967,0.27,115.694,275400,4
5i9A1n1s82jh53IGLldPG6,Home Free,Crazy Life,Ring of Fire,7,2014-01-14,0.714,0.503,7,-8.053,1,0.039,0.43,2.07e-05,0.124,0.339,104.882,141707,4
4U5423L4sVvw74eA24A0T9,Homer & Jethro,"Ooh, That's Corny",She Made Toothpicks of the Timber of My Heart,5,1963-12-31,0.775,0.47,4,-13.102,1,0.158,0.493,8.25e-06,0.0831,0.936,115.837,134227,4
31wchyLxF821TTdIRqYQSp,Hometown News,Hometown News,Brand New Me,2,2005-09-20,0.569,0.731,2,-5.79,1,0.0614,0.215,0.0,0.124,0.358,165.201,164920,4
1jgr7hrjegI0n8fEcY06vy,honeyhoney,Billy Jack,Thin Line,11,2011-10-24,0.527,0.84,4,-8.095,0,0.0557,0.284,4.72e-06,0.112,0.245,142.236,285680,4
7poxOjmtbyDIqfQMKTWDg5,Amanda Anne Platt,Amanda Anne Platt & The Honeycutters,Eden,5,2017-06-09,0.677,0.597,11,-6.444,1,0.0412,0.225,0.000152,0.105,0.443,95.508,332988,4
1IYN17Ru9l0OjmytxEgUhT,Honky Tonk Confidential,Who Gets the Fruitcake This Year?,Crabs For Christmas,8,2006-01-01,0.45,0.631,2,-7.125,1,0.0343,0.0791,0.0,0.0458,0.72,177.114,206093,3
4et0iCvTjlmuewI9RBLbhW,Adam Hood,6th Street,Play Something We Know,4,2004-05-11,0.386,0.639,9,-6.094,1,0.0306,0.346,0.0,0.192,0.511,173.104,187013,4
15h2TNpiqnIlgXvkYzHKlf,Ray Hodge,Braveheart,I Am King,1,2016-10-28,0.296,0.218,9,-8.74,1,0.0323,0.899,0.0,0.111,0.0452,87.971,143349,4
3KjSzJFKgcLHOPrlz9SsTZ,Mallary Hope,Christmas Is All About You,Christmas Is All About You,1,2018-11-09,0.496,0.506,9,-6.258,1,0.026,0.738,0.0,0.122,0.343,83.064,223747,4
2MjW8MIXJEaTOPsns46rnr,John Driskell Hopkins,You Better Watch Out!,Santa Claus Is Coming to Town,1,2017-11-24,0.495,0.633,10,-5.793,1,0.0761,0.656,7.83e-05,0.144,0.63,153.893,194366,4
5Llps3RMFrPppTvQ83h8W1,Tristan Horncastle,Turnin' Up a Sundown,On My Way Girl,2,2016-02-05,0.615,0.864,6,-5.022,1,0.039,0.0068,1.39e-06,0.199,0.869,120.118,186773,4
3F6OQErB32q4wU5pnUrmeu,Nikki Hornsby,Previous Releases,Hot Talkin’’ Big Shot,1,2006-08-22,0.714,0.723,0,-6.115,1,0.0291,0.0983,0.000231,0.109,0.798,136.41,183027,4
1JPNXtzHlKzyF1l6lBsDKE,Hot Apple Pie,Hot Apple Pie,Hillbillies,1,2005-01-01,0.814,0.565,4,-7.658,1,0.0639,0.0955,0.0,0.063,0.517,102.958,199320,3
62TC9Zlj9vXyUKpQontB3R,James House,Days Gone By,This Is Me Missing You,1,1994,0.588,0.509,8,-9.409,1,0.0262,0.303,1.61e-06,0.09,0.592,76.22,208133,4
3FCfypVUc8EZO7hf7nRWxD,Tom House,Raw Bone,God's Dog Runs Free---a Capella Song,13,2010-02-22,0.604,0.24,11,-16.636,0,0.285,0.297,0.0,0.31,0.684,63.563,90360,4
216pbS67mrDX4tLrYqwlKm,Houston County,I Can't Make It Rain,I Can't Make It Rain,1,2009-09-14,0.436,0.607,7,-6.158,1,0.0295,0.0254,0.0,0.0992,0.308,149.872,200680,4
2nww8CKg1BqCh6Eyr6sr6m,Ray Wylie Hubbard,Crusades Of The Restless Knights,Conversation With The Devil,4,1999-07-20,0.672,0.435,7,-9.043,1,0.0443,0.678,0.0,0.177,0.619,111.927,294053,4
4zc0O6IGNNV2DyaEFHfXmW,Donna Hughes,Gaining Wisdom,Bottom Of A Glass,9,2007-02-27,0.551,0.794,7,-6.337,1,0.0337,0.529,0.00698,0.241,0.872,126.696,179347,4
4KyPPjKoZVlMihGk94Fc1G,Hugo,Old Tyme Religion,99 Problems,2,2011-05-10,0.529,0.557,9,-7.762,1,0.0738,0.0357,3.93e-05,0.0734,0.592,162.599,137427,4
0ePy8teRgptfP7I4HSFbLy,Sierra Hull,Beautifully Out Of Place,Beautifully Out Of Place,1,2020-01-24,0.491,0.307,0,-11.089,1,0.0338,0.928,0.000875,0.0907,0.327,135.66,171479,4
5liC0dxi5NDgXfuJ5HPORK,Con Hunley,Lost & Found - The MCA / Capitol Years,Once You Get the Feel of It,9,2011-02-22,0.638,0.536,9,-7.939,1,0.0257,0.452,0.000116,0.124,0.361,101.969,256627,4
5SkpyYaK3T4ZCcrey4rATg,Hunter Brothers,State of Mind,Lost,2,2019-01-25,0.579,0.803,1,-4.473,1,0.0315,0.000533,0.0,0.353,0.592,110.053,163333,4
64wjSAPLRnrjNByQCxnX3u,Ryan Hurd,To a T,To a T,1,2019-01-04,0.687,0.641,11,-5.814,1,0.03,0.17,0.0,0.111,0.663,120.04,178813,4
0RtD3OwLn87koDEWh6d2cl,Jim Hurst,Atlantic Crossing,Dancing Lightly,8,2015-08-07,0.345,0.351,7,-10.568,1,0.0352,0.636,0.545,0.115,0.338,163.363,257907,3
5p9Ha67Nb15BtpHoWrgfvN,Tim Hus,Huskies & Husqvarnas,Saddle Bronc Ride,6,2006-01-01,0.777,0.655,0,-6.622,1,0.133,0.151,0.00147,0.122,0.524,106.434,198347,4
0lgfLls51xdBdcZ0HjuA7u,The Hunches,Exit Dreams,Your Sick Blooms,8,2009-01-20,0.225,0.898,9,-2.868,1,0.0375,7.34e-06,0.0602,0.119,0.66,138.589,143560,4
3B3jI9LaQyOwrtjdlnNOw0,Brian Hyland,The Bashful Blond,Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini,1,1961-01-01,0.813,0.427,2,-11.543,1,0.0921,0.554,0.0,0.0248,0.964,123.112,143733,4
4GV5wmFd0G5NW8lQK9aVvP,Ian & Sylvia,Early Morning Rain,Early Morning Rain,2,1965,0.474,0.118,4,-22.932,1,0.0296,0.844,0.00946,0.113,0.658,98.095,238000,4
6uponuh2srqky12qI5FSMQ,Raul Malo,The Nashville Acoustic Sessions,Blue Bayou,1,2008-04-01,0.66,0.406,4,-8.53,1,0.0246,0.581,0.0,0.138,0.573,100.938,265067,4
2FQSGNFGue5t8M4q0NyB3J,The Infamous Stringdusters,Silver Sky,Walking On The Moon,11,2012-03-13,0.61,0.493,11,-7.332,0,0.0284,0.621,0.000551,0.128,0.387,132.224,298148,4
1bV5kGELNZ0RTN8ZgJ6T9i,James Intveld,Somewhere Down The Road,Remember Me,12,2000,0.563,0.479,1,-7.649,0,0.0253,0.132,5.94e-05,0.0673,0.242,103.917,274520,4
7juX89alZ9amkn0vPVQrnT,The Isaacs,The Living Years,For Those Tears I Died,5,2013-01-01,0.422,0.117,11,-13.659,1,0.0315,0.901,0.0,0.0546,0.231,77.202,181760,4
4UgIJHxrNv42ls8M7Dfbex,David James,All The Time,All The Time,1,2019-08-09,0.451,0.634,10,-5.323,1,0.0322,0.00789,0.0,0.13,0.397,160.131,184778,3
0B7jYa1ccIzfi8P8S02BU5,Harmony James,Cautionary Tales,Skinny Flat White,5,2014-07-21,0.648,0.776,2,-4.863,1,0.0314,0.261,1.56e-06,0.26,0.826,137.94,184840,4
4fT0lwTnwXN5Qg5vSPyq0u,James Barker Band,Game On,Chills,3,2017-04-21,0.657,0.798,8,-5.98,0,0.0445,0.147,0.0,0.117,0.448,116.032,188373,4
2pey6ClOaWssXa4tVBGVJP,the JaneDear girls,the JaneDear girls,Wildflower,1,2011-01-28,0.692,0.858,6,-4.354,0,0.03,0.00217,4.85e-05,0.358,0.69,125.944,163453,4
3EPI7hwvT7XS4ry2FpNBQ9,Joanna Janet,I Don't Know Why,I Don't Know Why,1,2019-10-25,0.271,0.215,9,-10.025,1,0.0319,0.794,1.69e-05,0.0955,0.0623,69.54,235800,4
3HMMQkT3IMvMBbvxUNPpK3,Jaron And The Long Road To Love,Getting Dressed In The Dark,Pray For You,9,2010-01-01,0.4,0.635,10,-5.787,1,0.0436,0.612,0.0,0.149,0.395,139.649,190240,4
1I9dSqB5XSdwOfn9M8zpRg,Sarah Jarosz,Build Me Up From Bones,Build Me Up From Bones,4,2013-01-01,0.527,0.283,5,-11.962,1,0.0367,0.876,0.000142,0.106,0.283,114.954,216173,4
4u4JqBap9AgXwHMH90pKTl,Jawga Boyz,Kuntry,All The Girls Wanna Ride,8,2011-05-01,0.785,0.62,9,-5.892,0,0.0733,0.0523,0.0,0.146,0.467,180.008,205418,4
1UH6UAeMdL5k8hJe8dNrk8,Jerry Jaye,One More Time,Redneck Rock,5,2005-11-26,0.502,0.897,2,-5.986,1,0.122,0.0626,3.43e-05,0.362,0.932,174.774,135667,4
1NILdLUiHXmJNspoixUybZ,JB and The Moonshine Band,Ain't Goin Back To Jail,Perfect Girl,7,2010-04-12,0.639,0.739,7,-4.511,1,0.0335,0.333,0.0,0.124,0.63,74.982,198040,4
7vgAiRzZrV7aCy4RdOnvbD,Livy Jeanne,Wrong for You,Wrong for You,1,2018-07-27,0.598,0.834,8,-5.375,1,0.0607,0.11,0.0,0.145,0.586,91.977,165769,4
6pA8e9xF2XA24CkiUA1505,Gina Jeffreys,The Flame,Girls' Night Out,1,2008-07-01,0.62,0.872,11,-6.261,1,0.114,0.672,0.0,0.104,0.963,175.822,192960,4
0aiGDFMyYgjo6pHjejdQcq,The Jenkins,Getaway Car,Getaway Car,1,2004-01-01,0.705,0.491,1,-6.33,1,0.0252,0.761,0.0,0.0808,0.588,111.027,187667,4
4GJFBEcCYyVwxno4JYUXvT,Tony Kurtis,Disappearing Acts (Music from The HBO Film) [Digitally Remastered],Do I Love You Enough,6,2012-10-24,0.868,0.378,7,-7.34,1,0.0532,0.0612,0.0,0.134,0.599,126.028,190160,4
40XBtcmxIcvDuia2L9Ao53,Jetty Road,Because We Can,Because We Can,1,2019-09-20,0.65,0.754,2,-5.998,1,0.0321,0.0539,0.0,0.285,0.712,100.034,198275,4
47JN6Uh0zICNo3cdJF2YQi,Eilen Jewell,Queen Of The Minor Key,I Remember You,2,2014-03-18,0.43,0.373,7,-9.454,0,0.0301,0.61,5.94e-05,0.114,0.405,89.424,231000,4
0SF38KDlXNLJAxbYyOMnCy,Cody Jinks,Adobe Sessions,Loud and Heavy,6,2015-01-12,0.502,0.685,0,-5.847,0,0.0283,0.000531,1.61e-06,0.0923,0.574,81.978,229928,4
6kDOaEbNwin9FVxDPyWPZ9,Erika Jo,Erika Jo,I Break Things,1,2005-01-01,0.679,0.806,10,-3.626,1,0.0392,0.142,0.0,0.137,0.735,117.969,184160,4
15mgKHZJlOCUpcUtdxqqUZ,Jo Hikk,The Game,The Big Spoon,6,2010-08-10,0.559,0.573,7,-8.438,1,0.0277,0.12,0.0,0.0575,0.871,83.992,193640,4
0IErUOvyUhX4Gxji2LPjTc,Joey + Rory,The Life Of A Song,"Cheater, Cheater",4,2008-01-01,0.614,0.809,4,-4.771,1,0.0488,0.594,0.0,0.246,0.79,149.97,179067,4
2n12sakSqHbnAYah8sNBEP,Brad Johner,Free,Free,1,2003-02-11,0.61,0.705,11,-6.991,1,0.0287,0.172,4.47e-06,0.139,0.649,149.916,222293,4
4BDNPdG3ZlBkDywd63DEJK,Johnnie Jackson,I Dig 'Em All (60s Rhythm N Pop Picks from the Diner),I Dig 'Em All,4,2018-03-16,0.631,0.644,10,-10.383,1,0.044,0.755,0.0,0.222,0.902,93.973,135427,4
7HJmRFUpnxBwRwNepBDWXm,Sarah Johns,Big Love In A Small Town,The One In The Middle,7,2007-08-28,0.591,0.9,3,-2.608,1,0.0623,0.384,2.2e-06,0.202,0.575,140.068,233973,4
3OjNkFFZavF89xvRqWCXmU,Cody Johnson,Ain't Nothin' to It,On My Way to You,11,2019-01-18,0.443,0.538,1,-5.477,1,0.0309,0.327,4.61e-05,0.0866,0.245,157.97,213307,4
4grIwgDe7V08OOSpz4Xb19,Jolie & The Wanted,Jolie & The Wanted,Boom,1,2000-01-01,0.492,0.605,8,-7.263,1,0.0344,0.225,0.0,0.145,0.612,177.637,192560,4
425bCdRNNdkcxYWrMuhr2Z,Caroline Jones,Chasin' Me,Chasin' Me,1,2019-10-18,0.704,0.662,5,-4.656,1,0.024,0.581,0.0,0.148,0.624,107.993,248433,4
1jDxpzWfPjmMLNIH65VWHy,Diana Jones,My Remembrance of You,All My Money On You,3,2006-01-01,0.538,0.535,0,-7.84,0,0.0323,0.813,4.93e-06,0.0958,0.77,163.898,189507,4
6mb8lSO21puiutnP0QaiKa,Jason Jones,Jason Jones,Crazy for Now,2,2011-05-27,0.624,0.776,2,-4.176,1,0.0251,0.0718,8.51e-06,0.0756,0.819,97.008,230427,4
0V8bgo2VeMLsRreO49Fb6J,Kacey Jones,Donald Trump's Hair,Donald Trump's Hair,1,2009,0.604,0.45,5,-8.125,1,0.0473,0.786,1.34e-05,0.171,0.513,104.944,253133,4
3TlIt0ReIxPsVZcOEivT5U,Tom Jones,Along Came Tom Jones,It's Not Unusual,8,1965-05-01,0.476,0.722,0,-10.017,1,0.0646,0.598,0.0,0.184,0.909,92.966,119800,4
3dNPkHz2oeqrR9qa1pgtnH,Tracy Byrd,Noble Things ST,A Lotta Good Beer Went Down,12,2009-10-27,0.607,0.904,0,-5.072,1,0.124,0.275,2.91e-06,0.195,0.732,147.835,172453,4
4HVSaFbEwvptCAzLlOr2UZ,Elvis Presley,Elvis 30 #1 Hits,Don't,9,2002-09-24,0.525,0.0995,2,-12.559,1,0.0273,0.957,0.00111,0.12,0.282,67.288,168907,4
3JY1mEJlsbIlaJWRv0KDNj,John Jorgenson,Worldwide Christmas,Jingle Bell Rock,11,2018-11-16,0.782,0.508,0,-6.483,1,0.031,0.761,0.931,0.105,0.794,118.019,233027,4
7k0ahlHosIWblaaIsEqJ8M,Josh Abbott Band,She's Like Texas,She's Like Texas,6,2010-02-16,0.501,0.523,2,-6.906,1,0.0324,0.582,0.0,0.122,0.24,156.108,235253,4
1EDoKyoDOt83h2n2XMgfUj,Scott Joss,How Far to Jordan,How Far to Jordan,5,2018-09-18,0.233,0.602,2,-6.606,1,0.0299,0.332,0.000141,0.11,0.245,71.877,246642,3
0ogTZlmFqg5xyFCMpRAEb4,The Judds,Rockin' With The Rhythm,Grandpa (Tell Me 'Bout The Good Old Days),2,1985-10-30,0.56,0.239,4,-16.732,1,0.0347,0.473,1.37e-05,0.0565,0.601,201.672,258333,4
45XvV3rXX3qu6IwkKihbPM,Jypsi,Country Strong (More Music from the Motion Picture),Keep Me Hangin' On,6,2010-12-21,0.537,0.479,10,-4.951,1,0.0273,0.247,1.59e-05,0.0593,0.321,105.45,216987,4
11TQiG6M2K03I54DXfjUzR,Ted Russell Kamp,"California Country Soul, Vol.1 : Rockers",Crazy - an iTunes exclusive (2009),13,2010-08-18,0.634,0.577,7,-8.458,1,0.0315,0.525,6.1e-06,0.202,0.539,106.999,229998,4
7yWMmH6pcpqQ6TbJXlbJwl,Kate & Kacey,Dreaming Love,Dreaming Love,1,2009-01-01,0.562,0.724,5,-4.862,1,0.0359,0.157,0.0,0.108,0.372,96.059,215387,4
3NcPEs0IRXUuKL1Ky027OJ,Kortney Kayle,No Wrapping Required: A Christmas Album,Have Yourself A Merry Little Christmas,11,2001-01-01,0.258,0.31,7,-9.463,1,0.0377,0.695,1.29e-06,0.134,0.119,197.844,207467,3
0XBk2buwITrICsza1i6WW9,Greg Keelor,Last Winter,Gord's Tune,1,2018-04-27,0.348,0.129,2,-14.241,1,0.0303,0.907,0.0289,0.0865,0.151,141.863,488520,4
72puM2kCKkBQ9hqrF23dgj,Krystal Keith,Whiskey & Lace,Daddy Dance with Me,4,2013-01-01,0.552,0.34,1,-8.394,1,0.031,0.679,0.0,0.103,0.333,129.977,258293,4
6bP2vFnDXlv7qkipqTJjw8,Joanie Keller-Johnson,The Big E: A Salute to Steel Guitarist Buddy Emmons,Someday Soon - feat. Mike Johnson,12,2013-08-20,0.571,0.381,5,-9.461,1,0.0264,0.607,0.00017,0.0758,0.338,110.07,260267,4
1LDeuD3jbSpHucsd0nOt6t,Charles Kelley,The Driver,The Driver,2,2016-02-05,0.533,0.321,7,-7.723,1,0.0272,0.48,0.0,0.119,0.156,75.006,274013,3
0thL1Tz2UzLr7cKD9ShcT6,Irene Kelley,Benny's TV Repair,Bluegrass Radio,2,2019-05-10,0.649,0.534,2,-7.599,1,0.0286,0.614,0.00294,0.263,0.548,91.035,206067,4
1jFhSuunMt0YqQfzTfquTI,Kristen Kelly,Kristen Kelly EP,Ex-Old Man,1,2012-10-30,0.879,0.655,11,-7.724,1,0.0379,0.0201,1.58e-05,0.0752,0.934,119.967,238947,4
0bMugNnsdbGA2uLNCw81K0,The Kendalls,Best Of The Kendalls,Heaven's Just A Sin Away - Re-Recorded In Stereo,1,1994-04-05,0.617,0.638,6,-8.001,1,0.0297,0.725,0.0,0.071,0.902,152.816,153867,4
0tgAbmpzMK76zYR0681avt,Bap Kennedy,Lonely Street,Moonlight Kiss,3,2000,0.574,0.278,3,-14.349,1,0.0322,0.669,0.0133,0.103,0.45,61.885,183600,4
4V8ocyJeGzYFD5rYsa5WB7,Jon Kennedy,Corporeal,Tonto Rides the Gain,5,2013-06-24,0.724,0.509,9,-12.97,1,0.0446,0.00812,0.395,0.0981,0.0594,99.993,227627,4
0gYxMoBktskDz6od1TwVvs,Ray Kennedy,Phantom Of The Paradise,Life At Last,7,1974-01-01,0.481,0.837,10,-4.795,0,0.0584,0.42,0.000112,0.435,0.572,81.15,135600,4
1BCfGFKWF7ZK9xqeKkoPad,Matt Kennon,Matt Kennon,The Call,3,2011-04-28,0.572,0.724,7,-5.976,1,0.0323,0.0942,0.0,0.239,0.444,128.055,237693,4
49J3a7dJfcEz8X5wumLOyc,John David Kent,John David Kent,My Girl,6,2011-05-10,0.58,0.883,7,-2.877,1,0.0301,0.00268,0.0,0.288,0.542,119.901,236587,4
30WzaYR4gc3U7wv1VWFP5y,The Kentucky Headhunters,Pickin On Nashville,Dumas Walker,2,1989-01-01,0.621,0.579,7,-12.829,1,0.0299,0.368,2.14e-06,0.19,0.967,140.356,171840,4
1CaotSHJjSPBYawTpodtuC,Ray Kernaghan,Wandong Country Live,Suvla Bay,13,2009,0.544,0.43,10,-10.867,1,0.0326,0.0578,0.0,0.93,0.596,126.759,270600,3
0NcFoLivtMDqLbLnXRXwZz,Kevin Costner & Modern West,"The Killer (From ""Tales from Yellowstone"")","The Killer (From ""Tales from Yellowstone"")",1,2019-07-30,0.512,0.199,9,-11.772,1,0.0292,0.902,0.000464,0.0919,0.0915,151.922,193627,4
6PAeMpxmhnpQnBKjJCJxBv,Will Kimbrough,I Like It Down Here,I Like It Down Here,2,2019-04-19,0.69,0.448,4,-8.217,0,0.0334,0.36,0.0,0.117,0.418,127.897,223723,4
1pUOJGDzYaJpwPXPDr817H,Royal Wade Kimes,A Dyin' Breed,Night Birds - Feat. Garth Brooks,7,2002,0.446,0.4,0,-10.365,1,0.0284,0.773,0.0525,0.148,0.412,69.928,190520,4
7GZSNz5KyP8huQdJpBPSkk,John King,Close,Close,1,2019-11-08,0.563,0.46,11,-6.759,0,0.052,0.116,0.0,0.0978,0.315,127.555,199133,4
3gufKBTyOHts1FtAZb5ghU,Kings County Queens,Big Ideas,Virginia,3,2002-05-07,0.625,0.635,7,-9.434,1,0.0279,0.052,0.44,0.107,0.842,110.917,215400,4
1hGy2eLcmC8eKx7qr1tOqx,Sean Kingston,Beautiful Girls,Beautiful Girls,1,2007-07-23,0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009,225373,4
3rbzfdva1BcGF5ZZ8xGf6U,The Kinleys,Just Between You And Me,Please - Single Version,5,1997-09-05,0.562,0.54,4,-6.351,1,0.0259,0.557,0.0,0.0948,0.277,140.77,214827,4
2g492jPnSFhdTd1hpxmnjY,Bill Kirchen,Seeds and Stems,Rockabilly Funeral,5,2013-06-23,0.62,0.746,9,-9.523,1,0.0375,0.623,0.00518,0.109,0.808,148.27,254493,4
3bbihr9aWpUOIBxUOTqxx7,Chad Klinger,The Man I Am Inside,I'm Gonna Be There,3,2010-05-17,0.609,0.753,0,-5.17,1,0.0299,0.0446,0.0,0.17,0.758,115.962,240857,4
2yjh3Ns6gSf9J7Q7Rcs7YJ,Jeff Knight,The Tune (Soundtrack),Lovesick Hotel,6,1993,0.699,0.22,2,-17.138,1,0.558,0.693,0.0,0.186,0.435,85.267,202200,4
6LQsc1GXaXwSwTOLEAs9XZ,The Knitters,Poor Little Critter On the Road,Silver Wings,4,1985-06-01,0.548,0.29,4,-11.625,1,0.0305,0.714,0.0,0.118,0.654,121.133,134040,4
1Qjj7QWWpwRGjE5DM4Jb3e,Roger Knox,Warrior In Chains - The Best of Roger Knox,Streets of Tamworth,3,2014-11-21,0.668,0.195,9,-21.874,1,0.0418,0.156,0.0,0.0755,0.728,120.206,163387,4
41fOWjo3QcQdKs1tlKQtOZ,Randy Kohrs,I'm Torn,Hurry Back Jesus,6,2004-10-12,0.556,0.752,7,-6.688,1,0.0292,0.147,5.53e-05,0.33,0.884,108.957,146147,4
3san0Uyl11zEKigulyI2nt,Caroline Kole,Freaking Out!,Freaking Out!,1,2019-10-04,0.668,0.685,2,-4.348,1,0.0696,0.0444,0.0,0.144,0.475,80.991,187535,4
139AsJYzOMTPguJneXktL6,Viktor Krauss,Far from Enough,Big Log,6,2004-02-03,0.424,0.275,11,-16.575,0,0.03,0.832,0.0118,0.0935,0.321,164.869,305760,4
0lwHorTzvh8D4pQaWFYqnn,Bill LaBounty,Bill LaBounty,Livin' It Up,1,1982-01-01,0.62,0.355,5,-14.081,0,0.0398,0.402,0.00619,0.0585,0.659,84.181,261960,4
5l3W66TDufGaj6lfSA5LRZ,Breaking Benjamin,Aurora,Dear Agony - Aurora Version,10,2020-01-24,0.604,0.839,0,-2.871,0,0.0271,0.000138,2.56e-06,0.13,0.214,124.982,255662,4
772E0ETHUfEwT5gJJOXW0C,Cypress Spring,Denim,Way of Life,4,2017-02-03,0.692,0.846,11,-5.773,0,0.183,0.0806,0.0,0.0466,0.563,139.983,225579,4
1A224heW3WPnSBZvI7kkj5,Ladies Of The Canyon,Haunted Woman,Every Minute,11,2009-10-13,0.52,0.578,10,-8.067,1,0.032,0.669,0.000683,0.0977,0.541,82.948,214160,4
0qkdE1C0ufnUISKwhg8Wh6,Lady Antebellum,Ocean,What If I Never Get Over You,1,2019-11-15,0.576,0.724,0,-5.147,1,0.0274,0.016,0.0,0.107,0.34,93.029,206598,4
5FXihSsKMRIuKbxPJwski2,Pokey LaFarge,Fuck Me Up,Fuck Me Up,1,2020-01-24,0.359,0.801,4,-5.194,1,0.04,0.473,0.298,0.372,0.589,89.612,220466,4
6a5HKS5ruszXfFkBCv53fk,Melanie Laine,Time Flies,Queen of Hearts,10,2005-01-01,0.546,0.872,2,-5.214,1,0.0372,0.195,4.73e-06,0.381,0.969,167.013,211513,4
1qToKgS2GoYcF3Rr20jHH2,Ryan Laird,Wear Me Out,Wear Me Out,1,2016-09-19,0.509,0.761,4,-4.893,1,0.0463,0.112,0.016,0.0799,0.486,167.781,211573,4
2yQZwi1P8AkkxxFhQ8rMEK,LANCO,Hallelujah Nights,Greatest Love Story,4,2018-01-19,0.671,0.617,10,-8.72,1,0.0561,0.401,0.0,0.119,0.62,147.986,222573,4
1OGGKnxSFDQPltRRT4VSLa,John Landry,Don't Look Back,Bring It On,2,2014-05-20,0.73,0.45,2,-7.748,1,0.0299,0.76,0.000115,0.118,0.698,75.011,285613,4
2PtbdHcXDnUBwDUcwBFIMw,Jon Langston,All Eyes On Us,All Eyes On Us,1,2016-08-28,0.276,0.903,10,-2.542,1,0.062,0.00485,0.0,0.127,0.723,81.286,182993,4
2fsb2lU00tl5QtV3rLr08w,Larry The Cable Guy,The Best Of Larry The Cable Guy,That's Embarrassing / Home Depot,2,2010-11-15,0.625,0.703,1,-9.349,1,0.946,0.939,0.0,0.761,0.201,110.961,338213,5
2bS2tETCzUmjALnXEvhOGo,Nicolette Larson,Nicolette,Lotta Love,1,1978,0.646,0.406,5,-15.616,0,0.0264,0.159,0.00114,0.27,0.895,113.708,191773,4
1OqTE35iWV0PU3ZK3MDeab,Lauren Ashley,Just Friends (feat. Calqulated),Just Friends (feat. Calqulated),1,2016-04-08,0.658,0.771,0,-4.315,1,0.263,0.081,0.0,0.12,0.536,76.672,242678,4
7BI8m7GN4RDrxb8kQuJpHL,Travis Collins,Our Backyard,Here I Stand,3,2017-08-04,0.506,0.582,6,-6.714,1,0.0275,0.0346,8.68e-06,0.0959,0.296,146.021,214413,4
1OVyy6XXpRE6d8Ko5fDN1o,Doyle Lawson & Quicksilver,Roads Well Traveled,Dixie Road,1,2013-03-19,0.735,0.836,5,-5.423,1,0.0397,0.663,0.0,0.0777,0.832,104.011,143267,4
5lFRQzNq8ew9QVvuEBTZIb,Melissa Lawson,What If It All Goes Right,What If It All Goes Right,1,2008-08-04,0.632,0.8,4,-3.796,1,0.0294,0.323,8.36e-05,0.217,0.265,99.985,194107,4
2FqJ9lXPqbcB9jR19TKvxl,Leahy,Fire In The Kitchen,Madame Bonaparte/Devil's Dream/Mason's Apron,1,1998-08-26,0.394,0.904,9,-4.638,1,0.177,0.536,0.324,0.113,0.561,137.466,263533,4
2hHmGQgxwWrMhBt0WmKEcU,Scooter Lee,More Of The Best,Roll Back The Rug (and dance),1,2002-01-01,0.593,0.946,4,-2.423,1,0.0436,0.308,0.0,0.136,0.905,157.988,184773,4
